OSPA,cardinality_error,discovery_rate,episode_index,episode_reward,episodes,estimated_count,estimated_peak_count,failure_count,fairness,max_observation_gap,mean_discovery_rate,mean_episode_reward,mean_first_detection_time,mean_maintenance_node_count,mean_observation_gap,mean_reward,mean_search_node_count,mean_selected_maintenance_rate,mean_selected_search_rate,mean_selected_target_rate,mean_target_node_count,mean_valid_candidates,miss_violation_rate,mode,observation_rate,overlap_penalty,replay_size,seed,steps,true_target_count
23.620708465576172,1.0328298807144165,0.440000057220459,9.5,17.222423553466797,20,6.032830238342285,0.4000000059604645,,0.5281363725662231,27.799999237060547,,,17.15277862548828,,11.358333587646484,0.2870404124259949,,,,,,,0.3916666805744171,random,0.10899998992681503,0.04097168520092964,,900,60.0,5.0
24.071590423583984,0.9767029881477356,0.9399999380111694,9.5,19.28885841369629,20,5.976702690124512,0.3499999940395355,,0.4957704544067383,40.54999923706055,,,11.408334732055664,,16.916667938232422,0.321480929851532,,,,,,,0.5508333444595337,heuristic,0.18916666507720947,0.02290407195687294,,900,60.0,5.0
,,,,,20,,,0,,,0.5127380952380951,14.58016335278126,,10.738333333333333,,,11.349166666666669,0.44305555555555554,0.4658333333333333,0.04388888888888889,1.0033333333333334,8.042777777777777,,rollout_stability,,,1200,,60,
